images,pilltype_id,label_code_id,prod_code_id,is_ref,is_front,is_new,image_path,label,Name,Imprint,Color,Shape,Strength
2986.jpg,59762-5011-01_1D230EC8,59762,5011,False,False,False,fcn_mix_weight/dc_224/2986.jpg,59762-5011-01_1D230EC8,Spironolactone,5011 G,Yellow,Round,25 mg
2987.jpg,00186-0520-60_C41DE20F,186,520,False,False,False,fcn_mix_weight/dc_224/2987.jpg,00186-0520-60_C41DE20F,Vimovo,500/20,Yellow,Oval,esomeprazole 20 mg / naproxen 500 mg
2988.jpg,00093-7157-06_4D2BA68D,93,7157,False,True,False,fcn_mix_weight/dc_224/2988.jpg,00093-7157-06_4D2BA68D,Clarithromycin,7157 93,Yellow,Oval,250 mg
2989.jpg,00093-4237-01_A323D19E,93,4237,False,True,False,fcn_mix_weight/dc_224/2989.jpg,00093-4237-01_A323D19E,Nadolol,Z 4237 80,White,Round,80 mg
299.jpg,00378-1165-91_3E201F00,378,1165,False,False,False,fcn_mix_weight/dc_224/299.jpg,00378-1165-91_3E201F00,Buspirone Hydrochloride,M B3 5 5 5,White,Capsule-shape,15 mg
2990.jpg,00093-7169-56_1F2B8FDC,93,7169,False,True,False,fcn_mix_weight/dc_224/2990.jpg,00093-7169-56_1F2B8FDC,Azithromycin Monohydrate,93 7169,Pink,Oval,500 mg
2993.jpg,00378-6232-01_70213849,378,6232,False,False,False,fcn_mix_weight/dc_224/2993.jpg,00378-6232-01_70213849,Citalopram Hydrobromide,MX 32,Pink,Round,20 mg
2994.jpg,00093-7153-56_E527F2EF,93,7153,False,True,False,fcn_mix_weight/dc_224/2994.jpg,00093-7153-56_E527F2EF,Simvastatin,93 7153; TV 7153,Pink,Round,10 mg
2995.jpg,00093-7259-56_B92FDCFE,93,7259,False,True,False,fcn_mix_weight/dc_224/2995.jpg,00093-7259-56_B92FDCFE,Valacyclovir Hydrochloride,93 7259,Blue,Capsule-shape,1 gram
2996.jpg,00093-7355-56_D42D6A0B,93,7355,False,True,False,fcn_mix_weight/dc_224/2996.jpg,00093-7355-56_D42D6A0B,Finasteride,93 7355,Blue,Oval,5 mg
2997.jpg,50111-0433-01_21301080,50111,433,False,True,False,fcn_mix_weight/dc_224/2997.jpg,50111-0433-01_21301080,Trazodone Hydrochloride,SL 433,White,Round,50 mg
2998.jpg,00378-1803-01_2A23950C,378,1803,False,True,False,fcn_mix_weight/dc_224/2998.jpg,00378-1803-01_2A23950C,Levothyroxine Sodium,M L 5,White,Capsule-shape,50 mcg (0.05 mg)
3000.jpg,00093-9133-06_A4205202,93,9133,False,True,False,fcn_mix_weight/dc_224/3000.jpg,00093-9133-06_A4205202,Amiodarone Hydrochloride,93 9133,Pink,Round,200 mg
3001.jpg,00172-5311-60_04280270,172,5311,False,True,False,fcn_mix_weight/dc_224/3001.jpg,00172-5311-60_04280270,Ciprofloxacin Hydrochloride,TEVA 5311,White,Oval,250 mg
3002.jpg,51285-0692-02_8A2F454A,51285,692,False,True,False,fcn_mix_weight/dc_224/3002.jpg,51285-0692-02_8A2F454A,,,,,
3003.jpg,16252-0572-50_DB1FEDBF,16252,572,False,False,False,fcn_mix_weight/dc_224/3003.jpg,16252-0572-50_DB1FEDBF,Ramipril,> RP 5,White / Red,Capsule-shape,5 mg
3004.jpg,00093-5150-01_2E29974C,93,5150,False,False,False,fcn_mix_weight/dc_224/3004.jpg,00093-5150-01_2E29974C,Moexipril Hydrochloride,93 5150,Pink,Oval,15 mg
3006.jpg,16252-0591-99_F31D79FB,16252,591,False,False,False,fcn_mix_weight/dc_224/3006.jpg,16252-0591-99_F31D79FB,,,,,
3008.jpg,00093-5710-01_3F2B9FCC,93,5710,False,False,False,fcn_mix_weight/dc_224/3008.jpg,00093-5710-01_3F2B9FCC,,,,,
3009.jpg,00555-0860-02_D72F6BEB,555,860,False,True,False,fcn_mix_weight/dc_224/3009.jpg,00555-0860-02_D72F6BEB,Flecainide Acetate,b 860 100,White,Oval,100 mg
301.jpg,00093-3123-01_EB26F597,93,3123,False,False,False,fcn_mix_weight/dc_224/301.jpg,00093-3123-01_EB26F597,Dicloxacillin Sodium,TEVA 3123; 93 3123 93 3123,Green,Capsule-shape,250 mg
3010.jpg,00093-7256-01_EA267553,93,7256,False,False,False,fcn_mix_weight/dc_224/3010.jpg,00093-7256-01_EA267553,,,,,
3012.jpg,00093-4404-01_372D1BD8,93,4404,False,True,False,fcn_mix_weight/dc_224/3012.jpg,00093-4404-01_372D1BD8,Clozapine,Logo 4404 50,Yellow,Round,50 mg
3013.jpg,68462-0160-01_B123D88E,68462,160,False,True,False,fcn_mix_weight/dc_224/3013.jpg,68462-0160-01_B123D88E,Metformin Hydrochloride,G 45 850,White,Round,850 mg
3014.jpg,00093-0058-05_5829AC4D,93,58,False,False,False,fcn_mix_weight/dc_224/3014.jpg,00093-0058-05_5829AC4D,Tramadol Hydrochloride,93 58; TV 58,White,Oval,50 mg
3015.jpg,00093-7485-20_C73063F3,93,7485,False,True,False,fcn_mix_weight/dc_224/3015.jpg,00093-7485-20_C73063F3,Granisetron Hydrochloride,93 7485,White,Capsule-shape,1 mg
3017.jpg,00093-7368-56_A42FD24E,93,7368,False,False,False,fcn_mix_weight/dc_224/3017.jpg,00093-7368-56_A42FD24E,Hydrochlorothiazide and Losartan Potassium,93 7368,Yellow,Oval,25 mg / 100 mg
3019.jpg,00597-0044-37_D116E8D7,597,44,False,False,False,fcn_mix_weight/dc_224/3019.jpg,00597-0044-37_D116E8D7,Micardis HCT,LOGO H8,Red & White,Oval,12.5 mg / 80 mg
302.jpg,00781-5184-01_6E21B76D,781,5184,False,True,False,fcn_mix_weight/dc_224/302.jpg,00781-5184-01_6E21B76D,Levothyroxine Sodium,GG 335 100,Yellow,Capsule-shape,100 mcg (0.1 mg)
3021.jpg,00093-1025-06_8A29C56E,93,1025,False,False,False,fcn_mix_weight/dc_224/3021.jpg,00093-1025-06_8A29C56E,Nefazodone Hydrochloride,93 1025,Yellow,Capsule-shape,200 mg
3022.jpg,00093-5271-56_EB2D75AB,93,5271,False,True,False,fcn_mix_weight/dc_224/3022.jpg,00093-5271-56_EB2D75AB,Bisoprolol Fumarate,5271 93,White,Round,10 mg
3025.jpg,00172-4280-60_8F21C7EE,172,4280,False,True,False,fcn_mix_weight/dc_224/3025.jpg,00172-4280-60_8F21C7EE,,,,,
3026.jpg,00093-7305-65_7C2F3E59,93,7305,False,False,False,fcn_mix_weight/dc_224/3026.jpg,00093-7305-65_7C2F3E59,Mirtazapine,7305 93,White,Round,45 mg
3027.jpg,00093-5246-65_9326C9E6,93,5246,False,False,False,fcn_mix_weight/dc_224/3027.jpg,00093-5246-65_9326C9E6,Olanzapine (Orally Disintegrating),TV U2 10,Yellow,Round,10 mg
3029.jpg,00093-7254-01_632F3199,93,7254,False,True,False,fcn_mix_weight/dc_224/3029.jpg,00093-7254-01_632F3199,Glimepiride,9 3 72 54,Pink,Round,1 mg
303.jpg,00078-0572-15_381D9C4C,78,572,False,False,False,fcn_mix_weight/dc_224/303.jpg,00078-0572-15_381D9C4C,Valturna,NVR HDU,Red,Oval,aliskiren 150 mg / valsartan 160mg
3030.jpg,50111-0469-01_46302371,50111,469,False,False,False,fcn_mix_weight/dc_224/3030.jpg,50111-0469-01_46302371,Propranolol Hydrochloride,SL 469,Green,Round,40 mg
3031.jpg,50111-0395-01_AF2F57DA,50111,395,False,True,False,fcn_mix_weight/dc_224/3031.jpg,50111-0395-01_AF2F57DA,,,,,
3033.jpg,00173-0178-55_AF18D7A6,173,178,False,False,False,fcn_mix_weight/dc_224/3033.jpg,00173-0178-55_AF18D7A6,Wellbutrin,WELLBUTRIN 100,Red,Round,100 mg
3034.jpg,00093-0220-56_37299BCC,93,220,False,True,False,fcn_mix_weight/dc_224/3034.jpg,00093-0220-56_37299BCC,Bicalutamide,93 220,White,Round,50 mg
3035.jpg,00378-6233-01_47242381,378,6233,False,False,False,fcn_mix_weight/dc_224/3035.jpg,00378-6233-01_47242381,Citalopram Hydrobromide,MX 33,White,Round,40 mg
3036.jpg,00093-5501-01_CF2D679B,93,5501,False,False,False,fcn_mix_weight/dc_224/3036.jpg,00093-5501-01_CF2D679B,Budeprion SR,G 2442,Yellow,Round,100 mg
3038.jpg,00378-3855-77_FB1C7D93,378,3855,False,False,False,fcn_mix_weight/dc_224/3038.jpg,00378-3855-77_FB1C7D93,Escitalopram Oxalate,M EC5,White,Round,5 mg (base)
304.jpg,00093-7154-56_2C281650,93,7154,False,True,False,fcn_mix_weight/dc_224/304.jpg,00093-7154-56_2C281650,Simvastatin,TV 7154; 93 7154,Tan,Round,20 mg
3041.jpg,00093-7240-06_7F293FE9,93,7240,False,True,False,fcn_mix_weight/dc_224/3041.jpg,00093-7240-06_7F293FE9,Risperidone,93 7240,White,Round,1 mg
3042.jpg,00093-4336-01_CA2DE50F,93,4336,False,True,False,fcn_mix_weight/dc_224/3042.jpg,00093-4336-01_CA2DE50F,Terazosin Hydrochloride,I4336 1 mg,White,Capsule-shape,1 mg
3044.jpg,00555-1020-01_D02B687B,555,1020,False,True,False,fcn_mix_weight/dc_224/3044.jpg,00555-1020-01_D02B687B,,,,,
3045.jpg,00093-4237-01_2B2D958C,93,4237,False,False,False,fcn_mix_weight/dc_224/3045.jpg,00093-4237-01_2B2D958C,Nadolol,Z 4237 80,White,Round,80 mg
3046.jpg,00093-0900-01_5A292D59,93,900,False,True,False,fcn_mix_weight/dc_224/3046.jpg,00093-0900-01_5A292D59,Ketoconazole,93 900,White,Round,200 mg
3047.jpg,00378-2650-01_5626AB55,378,2650,False,False,False,fcn_mix_weight/dc_224/3047.jpg,00378-2650-01_5626AB55,Amitriptyline Hydrochloride,M 36,Brown,Round,50 mg
3048.jpg,00378-7002-93_42242111,378,7002,False,False,False,fcn_mix_weight/dc_224/3048.jpg,00378-7002-93_42242111,Paroxetine Hydrochloride,M N 2,Blue,Oval,20 mg
305.jpg,00172-3649-60_A126D0D6,172,3649,False,False,False,fcn_mix_weight/dc_224/305.jpg,00172-3649-60_A126D0D6,Glipizide,TEVA 9201,White,Round,5 mg
3050.jpg,00378-1819-01_3F239FBC,378,1819,False,False,False,fcn_mix_weight/dc_224/3050.jpg,00378-1819-01_3F239FBC,Levothyroxine Sodium,M L 13,Pink,Capsule-shape,200 mcg (0.2 mg)
3052.jpg,51285-0087-87_912FC8BE,51285,87,False,False,False,fcn_mix_weight/dc_224/3052.jpg,51285-0087-87_912FC8BE,Seasonique,b 556; b 555,Yellow; Blue,Round,ethinyl estradiol 0.01 mg; ethinyl estradiol 0.03 mg / levonorgestrel 0.15 mg
3053.jpg,00781-1507-01_39201C90,781,1507,False,True,False,fcn_mix_weight/dc_224/3053.jpg,00781-1507-01_39201C90,Atenolol,GG 264,White,Round,100 mg
3054.jpg,00093-5703-01_7D2DBE9D,93,5703,False,True,False,fcn_mix_weight/dc_224/3054.jpg,00093-5703-01_7D2DBE9D,Buproban,G 2444,Yellow,Round,bupropion 150 mg
3055.jpg,00378-3475-01_6F243791,378,3475,False,True,False,fcn_mix_weight/dc_224/3055.jpg,00378-3475-01_6F243791,Nifedipine ER,M 475,Pink,Round,30 mg
3056.jpg,00093-7239-98_A71DD3FE,93,7239,False,False,False,fcn_mix_weight/dc_224/3056.jpg,00093-7239-98_A71DD3FE,,,,,
3057.jpg,59762-5019-01_232191EC,59762,5019,False,False,False,fcn_mix_weight/dc_224/3057.jpg,59762-5019-01_232191EC,Quinapril Hydrochloride,5 G 022,Brown,Oval,5 mg
3058.jpg,00062-2085-12_06130328,62,2085,False,True,False,fcn_mix_weight/dc_224/3058.jpg,00062-2085-12_06130328,,,,,
3060.jpg,00093-7493-06_DB2FEDDF,93,7493,False,False,False,fcn_mix_weight/dc_224/3060.jpg,00093-7493-06_DB2FEDDF,Levetiracetam,9 3 7493,White,Oval,1000 mg
3062.jpg,00555-9014-67_952FCACE,555,9014,False,True,False,fcn_mix_weight/dc_224/3062.jpg,00555-9014-67_952FCACE,Lessina,b 965; b 208,White; Pink,Round,inert; ethinyl estradiol 0.02 mg / levonorgestrel 0.1 mg
3063.jpg,59762-5024-01_4D26A6A5,59762,5024,False,True,False,fcn_mix_weight/dc_224/3063.jpg,59762-5024-01_4D26A6A5,Gabapentin,G 22,White,Oval,800 mg
3064.jpg,00093-2080-01_D326E9C7,93,2080,False,True,False,fcn_mix_weight/dc_224/3064.jpg,00093-2080-01_D326E9C7,Hydrochlorothiazide,TEVA 2080,White,Capsule-shape,12.5 mg
3067.jpg,00172-5313-60_BC27DE7E,172,5313,False,True,False,fcn_mix_weight/dc_224/3067.jpg,00172-5313-60_BC27DE7E,Ciprofloxacin Hydrochloride,TEVA 5313; Logo 5313 750,White,Oval,750 mg
3069.jpg,00555-0588-01_77303BA1,555,588,False,True,False,fcn_mix_weight/dc_224/3069.jpg,00555-0588-01_77303BA1,Didanosine,barr 200mg 588,Green & White,Capsule-shape,200 mg
307.jpg,00555-0140-09_EE2B771B,555,140,False,False,False,fcn_mix_weight/dc_224/307.jpg,00555-0140-09_EE2B771B,,,,,
3070.jpg,00555-1055-86_E33071D3,555,1055,False,True,False,fcn_mix_weight/dc_224/3070.jpg,00555-1055-86_E33071D3,,,,,
3071.jpg,00093-4030-01_20271038,93,4030,False,False,False,fcn_mix_weight/dc_224/3071.jpg,00093-4030-01_20271038,Indomethacin,TEVA 4030,Green,Capsule-shape,50 mg
3072.jpg,62559-1507-00_8415C24E,62559,1507,False,False,False,fcn_mix_weight/dc_224/3072.jpg,62559-1507-00_8415C24E,Esterified Estrogens and Methyltestosterone ,1507,Green,Capsule-shape,0.625 mg / 1.25 mg
3076.jpg,00093-7303-65_752F3A99,93,7303,False,False,False,fcn_mix_weight/dc_224/3076.jpg,00093-7303-65_752F3A99,Mirtazapine,7303 93,White,Round,15 mg
3077.jpg,00172-4285-60_672DB38D,172,4285,False,True,False,fcn_mix_weight/dc_224/3077.jpg,00172-4285-60_672DB38D,Verapamil Hydrochloride SR,120 LOGO,White,Round,120 mg
3079.jpg,51285-0087-87_8C2FC64E,51285,87,False,False,False,fcn_mix_weight/dc_224/3079.jpg,51285-0087-87_8C2FC64E,Seasonique,b 556; b 555,Yellow; Blue,Round,ethinyl estradiol 0.01 mg; ethinyl estradiol 0.03 mg / levonorgestrel 0.15 mg
308.jpg,00131-2478-35_B41DDA5E,131,2478,False,False,False,fcn_mix_weight/dc_224/308.jpg,00131-2478-35_B41DDA5E,,,,,
3080.jpg,65597-0701-18_AD1DD6FE,65597,701,False,True,False,fcn_mix_weight/dc_224/3080.jpg,65597-0701-18_AD1DD6FE,Welchol,SANKYO C01,White,Oval,625 mg
3081.jpg,00555-9008-67_252F928C,555,9008,False,False,False,fcn_mix_weight/dc_224/3081.jpg,00555-9008-67_252F928C,Nortrel 0.5   35,b 941; b 944,Yellow; White,Round,inert; ethinyl estradiol 0.035 mg / norethindrone 0.5 mg
3082.jpg,60505-0146-00_46292339,60505,146,False,False,False,fcn_mix_weight/dc_224/3082.jpg,60505-0146-00_46292339,Omeprazole Delayed Release,APO 040,Pink / Brown,Capsule-shape,40 mg
3083.jpg,00555-9008-67_292F949C,555,9008,False,True,False,fcn_mix_weight/dc_224/3083.jpg,00555-9008-67_292F949C,Nortrel 0.5   35,b 941; b 944,Yellow; White,Round,inert; ethinyl estradiol 0.035 mg / norethindrone 0.5 mg
3086.jpg,00555-0779-02_42302161,555,779,False,True,False,fcn_mix_weight/dc_224/3086.jpg,00555-0779-02_42302161,Medroxyprogesterone Acetate,b 555 779,White,Round,10 mg
3087.jpg,50111-0471-01_18300C00,50111,471,False,True,False,fcn_mix_weight/dc_224/3087.jpg,50111-0471-01_18300C00,Propranolol Hydrochloride,PLIVA 471,Yellow,Round,80 mg
3088.jpg,00186-5040-31_FE1D7F6B,186,5040,False,False,False,fcn_mix_weight/dc_224/3088.jpg,00186-5040-31_FE1D7F6B,Nexium,40 mg; NEXIUM 40 mg,Purple,Capsule-shape,40 mg
3089.jpg,00093-7236-56_422B2109,93,7236,False,True,False,fcn_mix_weight/dc_224/3089.jpg,00093-7236-56_422B2109,Ondansetron Hydrochloride,93 7236,Yellow,Round,8 mg
3090.jpg,00093-0311-01_26211358,93,311,False,False,False,fcn_mix_weight/dc_224/3090.jpg,00093-0311-01_26211358,Loperamide Hydrochloride,93 311 93 311; TEVA 0311,Brown,Capsule-shape,2 mg
3092.jpg,51285-0691-02_5F2F2F89,51285,691,False,True,False,fcn_mix_weight/dc_224/3092.jpg,51285-0691-02_5F2F2F89,,,,,
3095.jpg,00555-0513-02_D92B6CFB,555,513,False,True,False,fcn_mix_weight/dc_224/3095.jpg,00555-0513-02_D92B6CFB,Acetazolamide Extended Release,barr 513,Orange,Capsule-shape,500 mg
3096.jpg,00527-1311-01_2D2696B4,527,1311,False,False,False,fcn_mix_weight/dc_224/3096.jpg,00527-1311-01_2D2696B4,Terbutaline Sulfate,LCI 1311,White,Round,5 mg
3098.jpg,51285-0539-02_D13068D3,51285,539,False,False,False,fcn_mix_weight/dc_224/3098.jpg,51285-0539-02_D13068D3,Surmontil,OP 719,Blue & Orange,Capsule-shape,50 mg
3099.jpg,00074-5182-19_AF1D57AA,74,5182,False,True,False,fcn_mix_weight/dc_224/3099.jpg,00074-5182-19_AF1D57AA,Synthroid,SYNTHROID 75,Purple,Round,75 mcg (0.075 mg)
310.jpg,64679-0953-01_6A21B55D,64679,953,False,True,False,fcn_mix_weight/dc_224/310.jpg,64679-0953-01_6A21B55D,Lisinopril,W 953,Red,Round,30 mg
3101.jpg,00093-7223-98_882FC43E,93,7223,False,False,False,fcn_mix_weight/dc_224/3101.jpg,00093-7223-98_882FC43E,Fosinopril Sodium,93 7223,White,Oval,20 mg
3102.jpg,63459-0412-30_8B2D45DA,63459,412,False,True,False,fcn_mix_weight/dc_224/3102.jpg,63459-0412-30_8B2D45DA,Gabitril,412 C,Green,Oval,12 mg
3103.jpg,00093-5420-88_8E2BC72E,93,5420,False,False,False,fcn_mix_weight/dc_224/3103.jpg,00093-5420-88_8E2BC72E,Cabergoline,Logo 0.5 5420,White,Oval,0.5 mg
3104.jpg,00093-0054-01_7226B965,93,54,False,True,False,fcn_mix_weight/dc_224/3104.jpg,00093-0054-01_7226B965,Buspirone Hydrochloride,93 54; TEVA 54,White,Round,10 mg
3105.jpg,41616-0759-83_671DB3BD,41616,759,False,True,False,fcn_mix_weight/dc_224/3105.jpg,41616-0759-83_671DB3BD,Venlafaxine Hydrochloride Extended Release,759,Pink & White,Round,75 mg
3107.jpg,00178-0615-01_581DAC0D,178,615,False,False,False,fcn_mix_weight/dc_224/3107.jpg,00178-0615-01_581DAC0D,Urocit-K,M15,Yellow,Oval,15 mEq
3108.jpg,00781-1966-01_B5265AE2,781,1966,False,True,False,fcn_mix_weight/dc_224/3108.jpg,00781-1966-01_B5265AE2,Furosemide,GG 201,White,Round,40 mg
3109.jpg,00093-0752-01_8826C476,93,752,False,True,False,fcn_mix_weight/dc_224/3109.jpg,00093-0752-01_8826C476,Atenolol,93 752; TEVA 93 752,White,Round,50 mg
311.jpg,00093-7334-01_A929548A,93,7334,False,True,False,fcn_mix_weight/dc_224/311.jpg,00093-7334-01_A929548A,Mycophenolate Mofetil,TEVA 7334; 93 7334 93 7334,Blue & Orange,Capsule-shape,250 mg
3110.jpg,55513-0073-30_1B1C8DE4,55513,73,False,False,False,fcn_mix_weight/dc_224/3110.jpg,55513-0073-30_1B1C8DE4,Sensipar,AMGEN 30,Green,Oval,30 mg
3111.jpg,50111-0901-01_8B3245D2,50111,901,False,False,False,fcn_mix_weight/dc_224/3111.jpg,50111-0901-01_8B3245D2,Ethosuximide,PA1000,Orange,Oval,250 mg
3117.jpg,00555-9008-67_252F928C,555,9008,False,True,False,fcn_mix_weight/dc_224/3117.jpg,00555-9008-67_252F928C,Nortrel 0.5   35,b 941; b 944,Yellow; White,Round,inert; ethinyl estradiol 0.035 mg / norethindrone 0.5 mg
3118.jpg,50458-0925-50_741B3A59,50458,925,False,False,False,fcn_mix_weight/dc_224/3118.jpg,50458-0925-50_741B3A59,,,,,
3119.jpg,65862-0054-30_C12160FB,65862,54,False,False,False,fcn_mix_weight/dc_224/3119.jpg,65862-0054-30_C12160FB,Simvastatin,A 04,Pink,Oval,80 mg
312.jpg,00093-2929-01_E52972BB,93,2929,False,False,False,fcn_mix_weight/dc_224/312.jpg,00093-2929-01_E52972BB,,,,,
3120.jpg,00093-3127-01_C12DE08F,93,3127,False,True,False,fcn_mix_weight/dc_224/3120.jpg,00093-3127-01_C12DE08F,Disopyramide Phosphate,93 3127 93 3127,Red / Blue,Capsule-shape,100 mg
3121.jpg,00378-2180-01_8F23479A,378,2180,False,True,False,fcn_mix_weight/dc_224/3121.jpg,00378-2180-01_8F23479A,,,,,
3122.jpg,51672-4042-02_D6156B1B,51672,4042,False,False,False,fcn_mix_weight/dc_224/3122.jpg,51672-4042-02_D6156B1B,Clorazepate Dipotassium,T 45,Purple,Round,3.75 mg
3123.jpg,00093-7466-98_A51DD2AE,93,7466,False,False,False,fcn_mix_weight/dc_224/3123.jpg,00093-7466-98_A51DD2AE,Irbesartan,TEVA 7466,White,Capsule-shape,300 mg
3124.jpg,29033-0020-12_BE135F6A,29033,20,False,True,False,fcn_mix_weight/dc_224/3124.jpg,29033-0020-12_BE135F6A,Carbamazepine Extended Release,NC 200,Yellow,Capsule-shape,200 mg
3125.jpg,00093-1041-01_C429E27F,93,1041,False,True,False,fcn_mix_weight/dc_224/3125.jpg,00093-1041-01_C429E27F,Diclofenac Sodium Extended-Release,93 1041,Pink,Round,100 mg
3126.jpg,59762-2002-01_E81DF46F,59762,2002,False,False,False,fcn_mix_weight/dc_224/3126.jpg,59762-2002-01_E81DF46F,Ziprasidone Hydrochloride,G 2002 G 2002,Blue,Capsule-shape,40 mg
3128.jpg,00093-7219-06_72293959,93,7219,False,True,False,fcn_mix_weight/dc_224/3128.jpg,00093-7219-06_72293959,Topiramate,93 7219,Yellow,Capsule-shape,100 mg
313.jpg,00093-0983-01_7A29BD5D,93,983,False,False,False,fcn_mix_weight/dc_224/313.jpg,00093-0983-01_7A29BD5D,Nystatin,93 983,Brown,Round,500000 units
3130.jpg,00143-1241-01_B323599A,143,1241,False,False,False,fcn_mix_weight/dc_224/3130.jpg,00143-1241-01_B323599A,Digoxin,WW 41,White,Round,250 mcg (0.25 mg)
3131.jpg,42043-0190-04_6D1DB6BD,42043,190,False,False,False,fcn_mix_weight/dc_224/3131.jpg,42043-0190-04_6D1DB6BD,,,,,
3132.jpg,00555-0323-02_E72B73EB,555,323,False,True,False,fcn_mix_weight/dc_224/3132.jpg,00555-0323-02_E72B73EB,Hydroxyzine Pamoate,barr 323 25,Pink & White,Capsule-shape,25 mg
3133.jpg,63304-0830-90_E91C7493,63304,830,False,True,False,fcn_mix_weight/dc_224/3133.jpg,63304-0830-90_E91C7493,Atorvastatin Calcium,RX 830,White,Oval,80 mg
3134.jpg,00173-0759-60_F219797B,173,759,False,True,False,fcn_mix_weight/dc_224/3134.jpg,00173-0759-60_F219797B,,,,,
3136.jpg,00093-7772-01_242D1278,93,7772,False,True,False,fcn_mix_weight/dc_224/3136.jpg,00093-7772-01_242D1278,Clozapine,Logo 7772 100,Yellow,Round,100 mg
3137.jpg,59762-5011-01_1D230EC8,59762,5011,False,False,False,fcn_mix_weight/dc_224/3137.jpg,59762-5011-01_1D230EC8,Spironolactone,5011 G,Yellow,Round,25 mg
3139.jpg,51285-0524-02_582F2C29,51285,524,False,True,False,fcn_mix_weight/dc_224/3139.jpg,51285-0524-02_582F2C29,Antabuse,OP 707,White,Round,500 mg
314.jpg,00093-7381-01_512928D9,93,7381,False,True,False,fcn_mix_weight/dc_224/314.jpg,00093-7381-01_512928D9,Venlafaxine Hydrochloride,9 3 7381,Orange,Round,50 mg
3140.jpg,00555-0211-10_C32B61BB,555,211,False,True,False,fcn_mix_weight/dc_224/3140.jpg,00555-0211-10_C32B61BB,Norethindrone Acetate,211 5 b,White,Oval,5 mg
3141.jpg,00093-7443-56_052702B8,93,7443,False,False,False,fcn_mix_weight/dc_224/3141.jpg,00093-7443-56_052702B8,Fluvastatin Sodium,TEVA 7443,Yellow / Pink,Capsule-shape,40 mg
3142.jpg,00555-9027-42_F72F7BDB,555,9027,False,False,False,fcn_mix_weight/dc_224/3142.jpg,00555-9027-42_F72F7BDB,Junel 1.5/30,b 978,Pink,Round,ethinyl estradiol 0.03 mg / norethindrone 1.5 mg
3144.jpg,00093-3147-01_24231258,93,3147,False,True,False,fcn_mix_weight/dc_224/3144.jpg,00093-3147-01_24231258,Cephalexin Monohydrate,TEVA 3147; 93 3147 93 3147,Orange; Red,Capsule-shape,500 mg
3145.jpg,00527-1413-01_F420FA37,527,1413,False,True,False,fcn_mix_weight/dc_224/3145.jpg,00527-1413-01_F420FA37,Hydrochlorothiazide,LCI 1413,Orange,Round,25 mg
3148.jpg,00093-5213-01_632BB1FD,93,5213,False,False,False,fcn_mix_weight/dc_224/3148.jpg,00093-5213-01_632BB1FD,Hydrochlorothiazide and Moexipril Hydrochloride,9 3 5213,Yellow,Oval,12.5 mg / 7.5 mg
3149.jpg,50111-0483-01_333019E0,50111,483,False,True,False,fcn_mix_weight/dc_224/3149.jpg,50111-0483-01_333019E0,Theophylline Extended-Release,SL 483; PLIVA 483,White,Round,100 mg
3151.jpg,00555-0779-02_42302161,555,779,False,True,False,fcn_mix_weight/dc_224/3151.jpg,00555-0779-02_42302161,Medroxyprogesterone Acetate,b 555 779,White,Round,10 mg
3152.jpg,00093-1026-06_8129C0EE,93,1026,False,False,False,fcn_mix_weight/dc_224/3152.jpg,00093-1026-06_8129C0EE,Nefazodone Hydrochloride,93 1026,White,Oval,250 mg
3153.jpg,00603-3741-21_DD22EEE7,603,3741,False,False,False,fcn_mix_weight/dc_224/3153.jpg,00603-3741-21_DD22EEE7,Furosemide,3171 V,White,Round,80 mg
3154.jpg,00093-1006-01_D729EBDF,93,1006,False,True,False,fcn_mix_weight/dc_224/3154.jpg,00093-1006-01_D729EBDF,Naproxen Delayed Release,93-6,White,Oval,500 mg
3155.jpg,00228-2127-10_5321A9ED,228,2127,False,False,False,fcn_mix_weight/dc_224/3155.jpg,00228-2127-10_5321A9ED,Clonidine Hydrochloride,R 127,Orange,Round,0.1 mg
3159.jpg,00093-7366-56_B12FD8DE,93,7366,False,True,False,fcn_mix_weight/dc_224/3159.jpg,00093-7366-56_B12FD8DE,Losartan Potassium,93 7366,Green,Oval,100 mg
316.jpg,00093-0058-01_00280060,93,58,False,False,False,fcn_mix_weight/dc_224/316.jpg,00093-0058-01_00280060,Tramadol Hydrochloride,93 58; TV 58,White,Oval,50 mg
3161.jpg,54092-0189-81_381B9C6C,54092,189,False,False,False,fcn_mix_weight/dc_224/3161.jpg,54092-0189-81_381B9C6C,Pentasa,PENTASA 250 mg Logo 2010; S429 250 mg Logo 2010,Blue / Green,Capsule-shape,250 mg
3162.jpg,00555-9028-58_642FB23D,555,9028,False,True,False,fcn_mix_weight/dc_224/3162.jpg,00555-9028-58_642FB23D,Junel Fe 1.5/30,b 247,Brown,Round,ferrous fumarate 75 mg
3163.jpg,00172-2907-60_AA26D556,172,2907,False,True,False,fcn_mix_weight/dc_224/3163.jpg,00172-2907-60_AA26D556,Furosemide,Logo 2907; TEVA 2907; Z 2907,White,Round,40 mg
3165.jpg,59762-5011-01_1D230EC8,59762,5011,False,True,False,fcn_mix_weight/dc_224/3165.jpg,59762-5011-01_1D230EC8,Spironolactone,5011 G,Yellow,Round,25 mg
3167.jpg,00093-7382-01_64293269,93,7382,False,False,False,fcn_mix_weight/dc_224/3167.jpg,00093-7382-01_64293269,Venlafaxine Hydrochloride,9 3 7382,Orange,Round,75 mg
